                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    528,                 3.9552,                  2.493,                 2.5287,                0.75638,                0.78007,                0.84682,                0.41747,                 3.7128,                 2.1329,                 2.7023,             8.3697e-05,             8.3697e-05,             8.3697e-05
                    529,                 3.9088,                 2.4097,                 2.5709,                0.75638,                0.78007,                0.84682,                0.41747,                 3.7128,                 2.1329,                 2.7023,             8.3524e-05,             8.3524e-05,             8.3524e-05
                    530,                 3.7723,                 2.5055,                 2.9236,                0.75638,                0.78007,                0.84682,                0.41747,                 3.7128,                 2.1329,                 2.7023,             8.3351e-05,             8.3351e-05,             8.3351e-05
                    531,                 3.7305,                 2.3479,                 2.7211,                0.75638,                0.78007,                0.84682,                0.41747,                 3.7128,                 2.1329,                 2.7023,             8.3178e-05,             8.3178e-05,             8.3178e-05
                    532,                 3.8338,                 2.2862,                 2.4496,                0.75095,                0.77647,                0.85056,                0.41873,                 3.7158,                 2.0871,                  2.688,             8.3004e-05,             8.3004e-05,             8.3004e-05
                    533,                 4.0029,                 2.4672,                 2.4896,                0.75095,                0.77647,                0.85056,                0.41873,                 3.7158,                 2.0871,                  2.688,             8.2831e-05,             8.2831e-05,             8.2831e-05
                    534,                 3.9786,                  2.262,                 2.4671,                0.75095,                0.77647,                0.85056,                0.41873,                 3.7158,                 2.0871,                  2.688,             8.2658e-05,             8.2658e-05,             8.2658e-05
                    535,                  3.811,                 2.3162,                 2.6628,                0.75095,                0.77647,                0.85056,                0.41873,                 3.7158,                 2.0871,                  2.688,             8.2484e-05,             8.2484e-05,             8.2484e-05
                    536,                 4.1111,                 2.5378,                 2.4998,                0.76838,                0.76216,                 0.8492,                0.41804,                 3.7272,                 2.0801,                  2.693,             8.2311e-05,             8.2311e-05,             8.2311e-05
                    537,                 4.1614,                 2.5796,                 2.4745,                0.76838,                0.76216,                 0.8492,                0.41804,                 3.7272,                 2.0801,                  2.693,             8.2138e-05,             8.2138e-05,             8.2138e-05
                    538,                 4.1368,                 2.4563,                 2.4421,                0.76838,                0.76216,                 0.8492,                0.41804,                 3.7272,                 2.0801,                  2.693,             8.1965e-05,             8.1965e-05,             8.1965e-05
                    539,                   3.89,                 2.4163,                 2.6205,                0.76838,                0.76216,                 0.8492,                0.41804,                 3.7272,                 2.0801,                  2.693,             8.1791e-05,             8.1791e-05,             8.1791e-05
                    540,                 4.2286,                 2.7362,                  2.602,                0.75889,                0.76511,                0.85217,                0.41332,                 3.7613,                 2.0729,                 2.7123,             8.1618e-05,             8.1618e-05,             8.1618e-05
                    541,                 3.9157,                 2.3955,                 2.5941,                0.75889,                0.76511,                0.85217,                0.41332,                 3.7613,                 2.0729,                 2.7123,             8.1445e-05,             8.1445e-05,             8.1445e-05
                    542,                 3.9893,                 2.4456,                 2.4996,                0.75889,                0.76511,                0.85217,                0.41332,                 3.7613,                 2.0729,                 2.7123,             8.1272e-05,             8.1272e-05,             8.1272e-05
                    543,                 3.8934,                 2.5051,                 2.6114,                0.75889,                0.76511,                0.85217,                0.41332,                 3.7613,                 2.0729,                 2.7123,             8.1098e-05,             8.1098e-05,             8.1098e-05
                    544,                  3.851,                 2.3805,                 2.7464,                0.76488,                0.77339,                0.85056,                0.41381,                 3.7848,                 2.0477,                 2.7179,             8.0925e-05,             8.0925e-05,             8.0925e-05
                    545,                  4.029,                 2.3775,                  2.516,                0.76488,                0.77339,                0.85056,                0.41381,                 3.7848,                 2.0477,                 2.7179,             8.0752e-05,             8.0752e-05,             8.0752e-05
                    546,                 3.8364,                 2.3676,                 2.7155,                0.76488,                0.77339,                0.85056,                0.41381,                 3.7848,                 2.0477,                 2.7179,             8.0579e-05,             8.0579e-05,             8.0579e-05
                    547,                 3.8543,                 2.4042,                 2.7576,                0.76488,                0.77339,                0.85056,                0.41381,                 3.7848,                 2.0477,                 2.7179,             8.0405e-05,             8.0405e-05,             8.0405e-05
                    548,                 3.7724,                 2.3961,                 2.6669,                0.76149,                0.76155,                0.84329,                0.41255,                 3.7533,                 2.0897,                  2.701,             8.0232e-05,             8.0232e-05,             8.0232e-05
                    549,                 3.8335,                 2.3401,                 2.6281,                0.76149,                0.76155,                0.84329,                0.41255,                 3.7533,                 2.0897,                  2.701,             8.0059e-05,             8.0059e-05,             8.0059e-05
                    550,                 3.8537,                 2.3248,                 2.6007,                0.76149,                0.76155,                0.84329,                0.41255,                 3.7533,                 2.0897,                  2.701,             7.9886e-05,             7.9886e-05,             7.9886e-05
                    551,                 3.7825,                 2.2275,                 2.5947,                0.76149,                0.76155,                0.84329,                0.41255,                 3.7533,                 2.0897,                  2.701,             7.9712e-05,             7.9712e-05,             7.9712e-05
                    552,                 4.1796,                 2.4351,                 2.4223,                0.76156,                 0.7424,                0.84251,                0.41761,                 3.7176,                 2.1367,                 2.6828,             7.9539e-05,             7.9539e-05,             7.9539e-05
                    553,                  3.823,                 2.2964,                 2.7278,                0.76156,                 0.7424,                0.84251,                0.41761,                 3.7176,                 2.1367,                 2.6828,             7.9366e-05,             7.9366e-05,             7.9366e-05
                    554,                 3.7463,                 2.4593,                 2.8683,                0.76156,                 0.7424,                0.84251,                0.41761,                 3.7176,                 2.1367,                 2.6828,             7.9193e-05,             7.9193e-05,             7.9193e-05
                    555,                 3.7868,                 2.4119,                 2.8194,                0.76156,                 0.7424,                0.84251,                0.41761,                 3.7176,                 2.1367,                 2.6828,             7.9019e-05,             7.9019e-05,             7.9019e-05
                    556,                 3.7822,                  2.313,                 2.5859,                0.74082,                0.74325,                0.83166,                0.40546,                 3.8082,                 2.1989,                 2.6781,             7.8846e-05,             7.8846e-05,             7.8846e-05
                    557,                 3.8569,                 2.3471,                 2.7719,                0.74082,                0.74325,                0.83166,                0.40546,                 3.8082,                 2.1989,                 2.6781,             7.8673e-05,             7.8673e-05,             7.8673e-05
                    558,                 3.8455,                 2.3174,                   2.73,                0.74082,                0.74325,                0.83166,                0.40546,                 3.8082,                 2.1989,                 2.6781,               7.85e-05,               7.85e-05,               7.85e-05
                    559,                 3.9455,                 2.5263,                 2.6633,                0.74082,                0.74325,                0.83166,                0.40546,                 3.8082,                 2.1989,                 2.6781,             7.8326e-05,             7.8326e-05,             7.8326e-05
                    560,                 3.9078,                 2.1828,                 2.4692,                0.72311,                 0.7503,                0.81869,                 0.3817,                 3.9776,                 2.2692,                 2.7085,             7.8153e-05,             7.8153e-05,             7.8153e-05
                    561,                 3.8854,                 2.2218,                 2.5327,                0.72311,                 0.7503,                0.81869,                 0.3817,                 3.9776,                 2.2692,                 2.7085,              7.798e-05,              7.798e-05,              7.798e-05
                    562,                  4.281,                 2.4253,                 2.4413,                0.72311,                 0.7503,                0.81869,                 0.3817,                 3.9776,                 2.2692,                 2.7085,             7.7807e-05,             7.7807e-05,             7.7807e-05
                    563,                 3.9282,                 2.2235,                 2.5497,                0.72311,                 0.7503,                0.81869,                 0.3817,                 3.9776,                 2.2692,                 2.7085,             7.7633e-05,             7.7633e-05,             7.7633e-05
                    564,                 4.0215,                 2.2897,                  2.502,                0.73029,                0.72746,                 0.8114,                0.38517,                 3.9488,                 2.2865,                 2.7043,              7.746e-05,              7.746e-05,              7.746e-05
                    565,                 3.8571,                 2.2988,                 2.6744,                0.73029,                0.72746,                 0.8114,                0.38517,                 3.9488,                 2.2865,                 2.7043,             7.7287e-05,             7.7287e-05,             7.7287e-05
                    566,                 4.1329,                 2.3972,                 2.4585,                0.73029,                0.72746,                 0.8114,                0.38517,                 3.9488,                 2.2865,                 2.7043,             7.7114e-05,             7.7114e-05,             7.7114e-05
                    567,                 3.7391,                 2.1753,                 2.7287,                0.73029,                0.72746,                 0.8114,                0.38517,                 3.9488,                 2.2865,                 2.7043,             7.6941e-05,             7.6941e-05,             7.6941e-05
                    568,                 3.8904,                 2.2298,                 2.4782,                 0.7595,                0.72811,                 0.8278,                0.41038,                 3.7153,                 2.1972,                 2.6816,             7.6767e-05,             7.6767e-05,             7.6767e-05
                    569,                 3.8709,                 2.1045,                 2.5407,                 0.7595,                0.72811,                 0.8278,                0.41038,                 3.7153,                 2.1972,                 2.6816,             7.6594e-05,             7.6594e-05,             7.6594e-05
                    570,                 3.7693,                 2.3853,                 2.8313,                 0.7595,                0.72811,                 0.8278,                0.41038,                 3.7153,                 2.1972,                 2.6816,             7.6421e-05,             7.6421e-05,             7.6421e-05
                    571,                 3.8603,                 2.5129,                 3.0273,                 0.7595,                0.72811,                 0.8278,                0.41038,                 3.7153,                 2.1972,                 2.6816,             7.6247e-05,             7.6247e-05,             7.6247e-05
                    572,                 3.8628,                 2.3562,                 2.6617,                0.75662,                0.74766,                0.83756,                0.41517,                 3.6947,                 2.1552,                 2.6932,             7.6074e-05,             7.6074e-05,             7.6074e-05
                    573,                 3.8066,                 2.2774,                 2.6371,                0.75662,                0.74766,                0.83756,                0.41517,                 3.6947,                 2.1552,                 2.6932,             7.5901e-05,             7.5901e-05,             7.5901e-05
                    574,                 3.8601,                 2.4128,                 2.7445,                0.75662,                0.74766,                0.83756,                0.41517,                 3.6947,                 2.1552,                 2.6932,             7.5728e-05,             7.5728e-05,             7.5728e-05
                    575,                 3.9279,                 2.2823,                 2.5319,                0.75662,                0.74766,                0.83756,                0.41517,                 3.6947,                 2.1552,                 2.6932,             7.5555e-05,             7.5555e-05,             7.5555e-05
                    576,                 3.7321,                 2.4205,                 2.6851,                0.77504,                0.74402,                0.84487,                0.41195,                 3.7845,                 2.1294,                  2.693,             7.5381e-05,             7.5381e-05,             7.5381e-05
                    577,                 3.8576,                 2.1601,                 2.5424,                0.77504,                0.74402,                0.84487,                0.41195,                 3.7845,                 2.1294,                  2.693,             7.5208e-05,             7.5208e-05,             7.5208e-05
                    578,                 3.7278,                 2.2438,                 2.8424,                0.77504,                0.74402,                0.84487,                0.41195,                 3.7845,                 2.1294,                  2.693,             7.5035e-05,             7.5035e-05,             7.5035e-05
                    579,                  4.062,                  2.374,                 2.4887,                0.77504,                0.74402,                0.84487,                0.41195,                 3.7845,                 2.1294,                  2.693,             7.4862e-05,             7.4862e-05,             7.4862e-05
                    580,                  3.948,                 2.2074,                 2.3975,                0.75894,                0.74918,                0.84623,                0.40649,                 3.8582,                 2.1051,                  2.698,             7.4688e-05,             7.4688e-05,             7.4688e-05
                    581,                 3.8095,                 2.1924,                 2.6912,                0.75894,                0.74918,                0.84623,                0.40649,                 3.8582,                 2.1051,                  2.698,             7.4515e-05,             7.4515e-05,             7.4515e-05
                    582,                 3.8362,                 2.1412,                 2.4827,                0.75894,                0.74918,                0.84623,                0.40649,                 3.8582,                 2.1051,                  2.698,             7.4342e-05,             7.4342e-05,             7.4342e-05
                    583,                 3.7312,                  2.211,                 2.7849,                0.75894,                0.74918,                0.84623,                0.40649,                 3.8582,                 2.1051,                  2.698,             7.4169e-05,             7.4169e-05,             7.4169e-05
                    584,                 3.7134,                 2.3217,                 2.8729,                0.76093,                0.75318,                0.84474,                0.41193,                 3.7952,                 2.0603,                 2.6743,             7.3995e-05,             7.3995e-05,             7.3995e-05
                    585,                 4.1332,                 2.1928,                 2.3977,                0.76093,                0.75318,                0.84474,                0.41193,                 3.7952,                 2.0603,                 2.6743,             7.3822e-05,             7.3822e-05,             7.3822e-05
                    586,                 4.0364,                 2.1831,                 2.4319,                0.76093,                0.75318,                0.84474,                0.41193,                 3.7952,                 2.0603,                 2.6743,             7.3649e-05,             7.3649e-05,             7.3649e-05
                    587,                 3.8893,                 2.3552,                 2.6312,                0.76093,                0.75318,                0.84474,                0.41193,                 3.7952,                 2.0603,                 2.6743,             7.3476e-05,             7.3476e-05,             7.3476e-05
                    588,                  3.793,                 2.2181,                 2.6778,                0.75259,                0.76225,                0.84004,                 0.4106,                 3.7679,                 2.0517,                 2.6767,             7.3302e-05,             7.3302e-05,             7.3302e-05
                    589,                 3.8749,                 2.3533,                 2.5931,                0.75259,                0.76225,                0.84004,                 0.4106,                 3.7679,                 2.0517,                 2.6767,             7.3129e-05,             7.3129e-05,             7.3129e-05
                    590,                 3.7955,                 2.0525,                 2.5355,                0.75259,                0.76225,                0.84004,                 0.4106,                 3.7679,                 2.0517,                 2.6767,             7.2956e-05,             7.2956e-05,             7.2956e-05
                    591,                 3.7188,                 2.1807,                  2.762,                0.75259,                0.76225,                0.84004,                 0.4106,                 3.7679,                 2.0517,                 2.6767,             7.2783e-05,             7.2783e-05,             7.2783e-05
                    592,                 3.8079,                  2.202,                 2.7014,                0.76009,                0.75388,                0.84305,                0.40649,                 3.7915,                 2.0504,                 2.6884,             7.2609e-05,             7.2609e-05,             7.2609e-05
                    593,                 3.7496,                 2.2138,                   2.68,                0.76009,                0.75388,                0.84305,                0.40649,                 3.7915,                 2.0504,                 2.6884,             7.2436e-05,             7.2436e-05,             7.2436e-05
                    594,                 4.1021,                 2.2344,                  2.394,                0.76009,                0.75388,                0.84305,                0.40649,                 3.7915,                 2.0504,                 2.6884,             7.2263e-05,             7.2263e-05,             7.2263e-05
                    595,                 3.9723,                 2.4785,                 2.7848,                0.76009,                0.75388,                0.84305,                0.40649,                 3.7915,                 2.0504,                 2.6884,              7.209e-05,              7.209e-05,              7.209e-05
                    596,                 3.6912,                 2.0576,                 2.5626,                0.78118,                0.75521,                0.85054,                0.41237,                 3.7958,                 2.0375,                 2.6872,             7.1916e-05,             7.1916e-05,             7.1916e-05
                    597,                 3.8469,                 2.1035,                 2.5151,                0.78118,                0.75521,                0.85054,                0.41237,                 3.7958,                 2.0375,                 2.6872,             7.1743e-05,             7.1743e-05,             7.1743e-05
                    598,                 3.8245,                 2.5151,                 3.2076,                0.78118,                0.75521,                0.85054,                0.41237,                 3.7958,                 2.0375,                 2.6872,              7.157e-05,              7.157e-05,              7.157e-05
                    599,                 3.8354,                 2.0645,                 2.5359,                0.78118,                0.75521,                0.85054,                0.41237,                 3.7958,                 2.0375,                 2.6872,             7.1396e-05,             7.1396e-05,             7.1396e-05
                    600,                 3.7511,                 2.0374,                 2.6294,                0.77841,                0.75703,                0.84566,                0.41006,                 3.8035,                 2.0473,                 2.6907,             7.1223e-05,             7.1223e-05,             7.1223e-05
                    601,                 3.7384,                  2.071,                 2.6575,                0.77841,                0.75703,                0.84566,                0.41006,                 3.8035,                 2.0473,                 2.6907,              7.105e-05,              7.105e-05,              7.105e-05
                    602,                 3.7536,                 2.2327,                 2.5852,                0.77841,                0.75703,                0.84566,                0.41006,                 3.8035,                 2.0473,                 2.6907,             7.0877e-05,             7.0877e-05,             7.0877e-05
                    603,                  3.837,                  2.075,                  2.483,                0.77841,                0.75703,                0.84566,                0.41006,                 3.8035,                 2.0473,                 2.6907,             7.0704e-05,             7.0704e-05,             7.0704e-05
                    604,                 3.7046,                 2.0313,                  2.659,                0.78914,                0.74496,                0.84689,                0.41579,                 3.7565,                 2.0486,                 2.6901,              7.053e-05,              7.053e-05,              7.053e-05
                    605,                 3.7963,                  2.221,                  2.645,                0.78914,                0.74496,                0.84689,                0.41579,                 3.7565,                 2.0486,                 2.6901,             7.0357e-05,             7.0357e-05,             7.0357e-05
                    606,                  3.839,                 2.1297,                 2.5557,                0.78914,                0.74496,                0.84689,                0.41579,                 3.7565,                 2.0486,                 2.6901,             7.0184e-05,             7.0184e-05,             7.0184e-05
                    607,                 3.7562,                 2.2902,                 2.7483,                0.78914,                0.74496,                0.84689,                0.41579,                 3.7565,                 2.0486,                 2.6901,             7.0011e-05,             7.0011e-05,             7.0011e-05
                    608,                 3.9189,                 2.2136,                 2.5295,                0.78575,                0.75103,                0.85227,                0.42154,                 3.7246,                 2.0261,                 2.6835,             6.9837e-05,             6.9837e-05,             6.9837e-05
                    609,                 3.8326,                 2.1056,                 2.6844,                0.78575,                0.75103,                0.85227,                0.42154,                 3.7246,                 2.0261,                 2.6835,             6.9664e-05,             6.9664e-05,             6.9664e-05
                    610,                 3.7289,                 2.2835,                 3.0146,                0.78575,                0.75103,                0.85227,                0.42154,                 3.7246,                 2.0261,                 2.6835,             6.9491e-05,             6.9491e-05,             6.9491e-05
                    611,                 3.8496,                 2.2942,                 2.6349,                0.78575,                0.75103,                0.85227,                0.42154,                 3.7246,                 2.0261,                 2.6835,             6.9317e-05,             6.9317e-05,             6.9317e-05
                    612,                 3.6707,                 2.0633,                 2.5684,                0.77993,                0.76706,                0.85518,                0.41697,                  3.779,                 1.9876,                 2.6768,             6.9144e-05,             6.9144e-05,             6.9144e-05
                    613,                 3.8092,                 2.0709,                 2.5728,                0.77993,                0.76706,                0.85518,                0.41697,                  3.779,                 1.9876,                 2.6768,             6.8971e-05,             6.8971e-05,             6.8971e-05
                    614,                  3.815,                 2.1385,                   2.61,                0.77993,                0.76706,                0.85518,                0.41697,                  3.779,                 1.9876,                 2.6768,             6.8798e-05,             6.8798e-05,             6.8798e-05
                    615,                 3.7735,                 2.1564,                 2.7253,                0.77993,                0.76706,                0.85518,                0.41697,                  3.779,                 1.9876,                 2.6768,             6.8624e-05,             6.8624e-05,             6.8624e-05
                    616,                 3.7152,                  2.251,                 2.8903,                 0.7733,                 0.7701,                0.85305,                0.41416,                 3.8014,                 2.0087,                 2.6731,             6.8451e-05,             6.8451e-05,             6.8451e-05
                    617,                 3.8712,                 2.1587,                 2.5469,                 0.7733,                 0.7701,                0.85305,                0.41416,                 3.8014,                 2.0087,                 2.6731,             6.8278e-05,             6.8278e-05,             6.8278e-05
                    618,                 3.8464,                 2.0713,                 2.5755,                 0.7733,                 0.7701,                0.85305,                0.41416,                 3.8014,                 2.0087,                 2.6731,             6.8105e-05,             6.8105e-05,             6.8105e-05
                    619,                 4.0498,                 2.1135,                 2.5118,                 0.7733,                 0.7701,                0.85305,                0.41416,                 3.8014,                 2.0087,                 2.6731,             6.7932e-05,             6.7932e-05,             6.7932e-05
                    620,                 3.8125,                 2.0592,                 2.5286,                0.76814,                0.77647,                0.85451,                 0.4208,                 3.7309,                 2.0261,                 2.6661,             6.7758e-05,             6.7758e-05,             6.7758e-05
                    621,                 3.9508,                 2.1148,                  2.413,                0.76814,                0.77647,                0.85451,                 0.4208,                 3.7309,                 2.0261,                 2.6661,             6.7585e-05,             6.7585e-05,             6.7585e-05
                    622,                 3.7758,                 2.4513,                 3.2393,                0.76814,                0.77647,                0.85451,                 0.4208,                 3.7309,                 2.0261,                 2.6661,             6.7412e-05,             6.7412e-05,             6.7412e-05
                    623,                  3.918,                 2.2213,                 2.5559,                0.76814,                0.77647,                0.85451,                 0.4208,                 3.7309,                 2.0261,                 2.6661,             6.7239e-05,             6.7239e-05,             6.7239e-05
                    624,                 3.7485,                 2.0057,                 2.5104,                0.77404,                0.77557,                0.85618,                0.42425,                  3.705,                   2.03,                 2.6691,             6.7065e-05,             6.7065e-05,             6.7065e-05
                    625,                 3.8853,                 2.0235,                 2.5841,                0.77404,                0.77557,                0.85618,                0.42425,                  3.705,                   2.03,                 2.6691,             6.6892e-05,             6.6892e-05,             6.6892e-05
                    626,                 3.7821,                 2.0732,                 2.4833,                0.77404,                0.77557,                0.85618,                0.42425,                  3.705,                   2.03,                 2.6691,             6.6719e-05,             6.6719e-05,             6.6719e-05
                    627,                 3.8246,                 2.1334,                 2.6064,                0.77404,                0.77557,                0.85618,                0.42425,                  3.705,                   2.03,                 2.6691,             6.6546e-05,             6.6546e-05,             6.6546e-05
                    628,                 3.6784,                 2.0531,                 2.6896,                0.76307,                0.77955,                0.86236,                0.42743,                 3.6902,                  2.042,                 2.6654,             6.6372e-05,             6.6372e-05,             6.6372e-05
                    629,                 3.8198,                  1.991,                 2.5696,                0.76307,                0.77955,                0.86236,                0.42743,                 3.6902,                  2.042,                 2.6654,             6.6199e-05,             6.6199e-05,             6.6199e-05
                    630,                 3.7589,                  2.206,                 2.7703,                0.76307,                0.77955,                0.86236,                0.42743,                 3.6902,                  2.042,                 2.6654,             6.6026e-05,             6.6026e-05,             6.6026e-05
                    631,                 3.9615,                 2.1422,                 2.4019,                0.76307,                0.77955,                0.86236,                0.42743,                 3.6902,                  2.042,                 2.6654,             6.5853e-05,             6.5853e-05,             6.5853e-05
                    632,                 3.8435,                 2.0551,                 2.4613,                0.77511,                0.77155,                0.86516,                0.42915,                 3.7003,                 2.0554,                 2.6633,             6.5679e-05,             6.5679e-05,             6.5679e-05
                    633,                 3.7263,                  1.998,                 2.5216,                0.77511,                0.77155,                0.86516,                0.42915,                 3.7003,                 2.0554,                 2.6633,             6.5506e-05,             6.5506e-05,             6.5506e-05
                    634,                 4.0826,                   2.22,                 2.4066,                0.77511,                0.77155,                0.86516,                0.42915,                 3.7003,                 2.0554,                 2.6633,             6.5333e-05,             6.5333e-05,             6.5333e-05
                    635,                 3.7412,                 2.1332,                 2.8096,                0.77511,                0.77155,                0.86516,                0.42915,                 3.7003,                 2.0554,                 2.6633,             6.5159e-05,             6.5159e-05,             6.5159e-05
                    636,                 3.7664,                 2.0778,                 2.5871,                0.78306,                0.76422,                0.86614,                0.42857,                 3.7359,                 2.0657,                 2.6751,             6.4986e-05,             6.4986e-05,             6.4986e-05
                    637,                 3.8054,                 2.1686,                 2.6928,                0.78306,                0.76422,                0.86614,                0.42857,                 3.7359,                 2.0657,                 2.6751,             6.4813e-05,             6.4813e-05,             6.4813e-05
                    638,                 3.6574,                 1.9907,                 2.5713,                0.78306,                0.76422,                0.86614,                0.42857,                 3.7359,                 2.0657,                 2.6751,              6.464e-05,              6.464e-05,              6.464e-05
                    639,                 3.8793,                 2.0223,                 2.4528,                0.78306,                0.76422,                0.86614,                0.42857,                 3.7359,                 2.0657,                 2.6751,             6.4466e-05,             6.4466e-05,             6.4466e-05
                    640,                 3.7971,                 2.0212,                  2.503,                0.79387,                0.75783,                0.85827,                0.42717,                 3.6876,                 2.0519,                  2.676,             6.4293e-05,             6.4293e-05,             6.4293e-05
                    641,                 3.7381,                  1.984,                 2.6338,                0.79387,                0.75783,                0.85827,                0.42717,                 3.6876,                 2.0519,                  2.676,              6.412e-05,              6.412e-05,              6.412e-05
                    642,                 3.8441,                 2.2634,                 2.8147,                0.79387,                0.75783,                0.85827,                0.42717,                 3.6876,                 2.0519,                  2.676,             6.3947e-05,             6.3947e-05,             6.3947e-05
                    643,                 3.8246,                 2.4199,                 2.9792,                0.79387,                0.75783,                0.85827,                0.42717,                 3.6876,                 2.0519,                  2.676,             6.3773e-05,             6.3773e-05,             6.3773e-05
                    644,                 3.6271,                 1.9991,                 2.5529,                0.78373,                0.73733,                0.84624,                0.41676,                 3.7254,                  2.069,                 2.6754,               6.36e-05,               6.36e-05,               6.36e-05
                    645,                 3.7367,                  2.029,                  2.545,                0.78373,                0.73733,                0.84624,                0.41676,                 3.7254,                  2.069,                 2.6754,             6.3427e-05,             6.3427e-05,             6.3427e-05
                    646,                 3.8342,                 2.0651,                  2.506,                0.78373,                0.73733,                0.84624,                0.41676,                 3.7254,                  2.069,                 2.6754,             6.3254e-05,             6.3254e-05,             6.3254e-05
                    647,                 3.7644,                 2.0219,                 2.6487,                0.78373,                0.73733,                0.84624,                0.41676,                 3.7254,                  2.069,                 2.6754,              6.308e-05,              6.308e-05,              6.308e-05
                    648,                  3.955,                  2.155,                   2.39,                0.79129,                0.73808,                0.84569,                0.41628,                 3.7513,                 2.0225,                 2.6735,             6.2907e-05,             6.2907e-05,             6.2907e-05
                    649,                 3.7263,                 2.1021,                  2.769,                0.79129,                0.73808,                0.84569,                0.41628,                 3.7513,                 2.0225,                 2.6735,             6.2734e-05,             6.2734e-05,             6.2734e-05
                    650,                 3.7969,                 1.9463,                 2.4065,                0.79129,                0.73808,                0.84569,                0.41628,                 3.7513,                 2.0225,                 2.6735,             6.2561e-05,             6.2561e-05,             6.2561e-05
                    651,                  3.787,                   2.13,                 2.7039,                0.79129,                0.73808,                0.84569,                0.41628,                 3.7513,                 2.0225,                 2.6735,             6.2387e-05,             6.2387e-05,             6.2387e-05
                    652,                 3.7825,                  2.144,                 2.6218,                 0.7758,                0.76879,                0.86009,                0.42744,                 3.7295,                 1.9609,                 2.6699,             6.2214e-05,             6.2214e-05,             6.2214e-05
                    653,                 3.7015,                 2.0348,                 2.6886,                 0.7758,                0.76879,                0.86009,                0.42744,                 3.7295,                 1.9609,                 2.6699,             6.2041e-05,             6.2041e-05,             6.2041e-05
                    654,                  3.992,                 2.1516,                 2.6022,                 0.7758,                0.76879,                0.86009,                0.42744,                 3.7295,                 1.9609,                 2.6699,             6.1868e-05,             6.1868e-05,             6.1868e-05
                    655,                 3.8417,                 2.2237,                  2.558,                 0.7758,                0.76879,                0.86009,                0.42744,                 3.7295,                 1.9609,                 2.6699,             6.1694e-05,             6.1694e-05,             6.1694e-05
                    656,                 3.6124,                 2.0944,                 2.8443,                0.80098,                0.77571,                0.87393,                0.43531,                 3.7463,                 1.8985,                 2.6673,             6.1521e-05,             6.1521e-05,             6.1521e-05
                    657,                 3.9418,                 2.0259,                 2.4222,                0.80098,                0.77571,                0.87393,                0.43531,                 3.7463,                 1.8985,                 2.6673,             6.1348e-05,             6.1348e-05,             6.1348e-05
                    658,                 3.8154,                  2.197,                 2.7139,                0.80098,                0.77571,                0.87393,                0.43531,                 3.7463,                 1.8985,                 2.6673,             6.1175e-05,             6.1175e-05,             6.1175e-05
                    659,                 3.7639,                 2.0578,                  2.476,                0.80098,                0.77571,                0.87393,                0.43531,                 3.7463,                 1.8985,                 2.6673,             6.1002e-05,             6.1002e-05,             6.1002e-05
                    660,                 3.9859,                 2.0708,                 2.4289,                0.81723,                0.77897,                0.88672,                  0.442,                 3.7218,                 1.8575,                 2.6651,             6.0828e-05,             6.0828e-05,             6.0828e-05
                    661,                 3.7876,                 1.9995,                 2.5368,                0.81723,                0.77897,                0.88672,                  0.442,                 3.7218,                 1.8575,                 2.6651,             6.0655e-05,             6.0655e-05,             6.0655e-05
