                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    566,                 2.0678,                 1.1234,                 2.1869,                0.93794,                 0.9262,                0.96981,                0.74911,                 1.9382,                 1.0704,                 2.3156,             0.00062969,             0.00062969,             0.00062969
                    567,                 2.3107,                  1.316,                 2.4074,                0.93794,                 0.9262,                0.96981,                0.74911,                 1.9382,                 1.0704,                 2.3156,             0.00062827,             0.00062827,             0.00062827
                    568,                  2.266,                 1.2071,                 2.3323,                0.89461,                0.94914,                0.97508,                0.76537,                  1.853,                 1.0433,                  2.321,             0.00062686,             0.00062686,             0.00062686
                    569,                 2.4733,                 1.2188,                 2.2418,                0.89461,                0.94914,                0.97508,                0.76537,                  1.853,                 1.0433,                  2.321,             0.00062544,             0.00062544,             0.00062544
                    570,                 2.3442,                 1.3045,                 2.4627,                0.89461,                0.94914,                0.97508,                0.76537,                  1.853,                 1.0433,                  2.321,             0.00062403,             0.00062403,             0.00062403
                    571,                 2.4514,                 1.3912,                 2.5186,                0.89461,                0.94914,                0.97508,                0.76537,                  1.853,                 1.0433,                  2.321,             0.00062262,             0.00062262,             0.00062262
                    572,                 2.4234,                 1.2242,                 2.1851,                0.85953,                0.96267,                0.97237,                0.74247,                 1.8257,                 1.1181,                 2.2946,              0.0006212,              0.0006212,              0.0006212
                    573,                 2.4505,                 1.3018,                  2.459,                0.85953,                0.96267,                0.97237,                0.74247,                 1.8257,                 1.1181,                 2.2946,             0.00061979,             0.00061979,             0.00061979
                    574,                 2.4803,                 1.6573,                  2.617,                0.85953,                0.96267,                0.97237,                0.74247,                 1.8257,                 1.1181,                 2.2946,             0.00061837,             0.00061837,             0.00061837
                    575,                 2.0177,                 1.1988,                 2.2302,                0.85953,                0.96267,                0.97237,                0.74247,                 1.8257,                 1.1181,                 2.2946,             0.00061696,             0.00061696,             0.00061696
                    576,                 2.7126,                 1.4704,                 2.4143,                0.93569,                0.88679,                0.98106,                0.74869,                 1.9012,                  1.079,                 2.2938,             0.00061554,             0.00061554,             0.00061554
                    577,                 2.2982,                 1.2217,                 2.2761,                0.93569,                0.88679,                0.98106,                0.74869,                 1.9012,                  1.079,                 2.2938,             0.00061413,             0.00061413,             0.00061413
                    578,                 2.1845,                 1.2293,                 2.3818,                0.93569,                0.88679,                0.98106,                0.74869,                 1.9012,                  1.079,                 2.2938,             0.00061271,             0.00061271,             0.00061271
                    579,                 2.7775,                 1.4992,                 2.4432,                0.93569,                0.88679,                0.98106,                0.74869,                 1.9012,                  1.079,                 2.2938,              0.0006113,              0.0006113,              0.0006113
                    580,                 2.3127,                  1.284,                  2.186,                0.96509,                0.92187,                0.98405,                0.72254,                 2.0801,                 1.0915,                 2.3521,             0.00060988,             0.00060988,             0.00060988
                    581,                 2.5446,                 1.3539,                 2.4407,                0.96509,                0.92187,                0.98405,                0.72254,                 2.0801,                 1.0915,                 2.3521,             0.00060847,             0.00060847,             0.00060847
                    582,                 2.3531,                 1.2101,                 2.3011,                0.96509,                0.92187,                0.98405,                0.72254,                 2.0801,                 1.0915,                 2.3521,             0.00060705,             0.00060705,             0.00060705
                    583,                 2.6918,                 1.2679,                 2.4188,                0.96509,                0.92187,                0.98405,                0.72254,                 2.0801,                 1.0915,                 2.3521,             0.00060564,             0.00060564,             0.00060564
                    584,                 2.0852,                 1.1156,                 2.1759,                0.88841,                0.94009,                0.97937,                0.73421,                 2.0184,                 1.0233,                 2.3585,             0.00060422,             0.00060422,             0.00060422
                    585,                 2.0035,                 1.1897,                 2.2767,                0.88841,                0.94009,                0.97937,                0.73421,                 2.0184,                 1.0233,                 2.3585,             0.00060281,             0.00060281,             0.00060281
                    586,                 2.5386,                 1.4429,                  2.862,                0.88841,                0.94009,                0.97937,                0.73421,                 2.0184,                 1.0233,                 2.3585,             0.00060139,             0.00060139,             0.00060139
                    587,                 2.5522,                 1.7391,                 2.9746,                0.88841,                0.94009,                0.97937,                0.73421,                 2.0184,                 1.0233,                 2.3585,             0.00059998,             0.00059998,             0.00059998
                    588,                  2.182,                 1.3139,                 2.4635,                0.88211,                0.96962,                0.97228,                0.71416,                 2.1065,                 1.0892,                 2.3565,             0.00059857,             0.00059857,             0.00059857
                    589,                 2.4183,                 1.3186,                 2.3369,                0.88211,                0.96962,                0.97228,                0.71416,                 2.1065,                 1.0892,                 2.3565,             0.00059715,             0.00059715,             0.00059715
                    590,                 2.1112,                 1.1823,                 2.3706,                0.88211,                0.96962,                0.97228,                0.71416,                 2.1065,                 1.0892,                 2.3565,             0.00059574,             0.00059574,             0.00059574
                    591,                 2.3017,                 1.1313,                 2.1749,                0.88211,                0.96962,                0.97228,                0.71416,                 2.1065,                 1.0892,                 2.3565,             0.00059432,             0.00059432,             0.00059432
                    592,                 2.2791,                 1.3297,                 2.4414,                0.90896,                0.96635,                 0.9841,                0.71941,                 2.0738,                  1.027,                 2.3469,             0.00059291,             0.00059291,             0.00059291
                    593,                 2.4022,                 1.1719,                 2.2641,                0.90896,                0.96635,                 0.9841,                0.71941,                 2.0738,                  1.027,                 2.3469,             0.00059149,             0.00059149,             0.00059149
                    594,                 2.1459,                 1.4303,                 2.7352,                0.90896,                0.96635,                 0.9841,                0.71941,                 2.0738,                  1.027,                 2.3469,             0.00059008,             0.00059008,             0.00059008
                    595,                 2.4343,                 1.2422,                 2.3847,                0.90896,                0.96635,                 0.9841,                0.71941,                 2.0738,                  1.027,                 2.3469,             0.00058866,             0.00058866,             0.00058866
                    596,                 2.2219,                 1.3713,                 2.3969,                0.89973,                0.99366,                0.98152,                0.75936,                 1.7741,                0.95973,                 2.2799,             0.00058725,             0.00058725,             0.00058725
                    597,                 2.7303,                  1.751,                 2.8042,                0.89973,                0.99366,                0.98152,                0.75936,                 1.7741,                0.95973,                 2.2799,             0.00058583,             0.00058583,             0.00058583
                    598,                 2.1842,                 1.2902,                 2.2195,                0.89973,                0.99366,                0.98152,                0.75936,                 1.7741,                0.95973,                 2.2799,             0.00058442,             0.00058442,             0.00058442
                    599,                 2.2459,                 1.7796,                 3.0124,                0.89973,                0.99366,                0.98152,                0.75936,                 1.7741,                0.95973,                 2.2799,               0.000583,               0.000583,               0.000583
                    600,                 2.2314,                  1.388,                 2.5001,                 0.9141,                0.95306,                0.97957,                0.71657,                 2.0608,                 1.0213,                 2.3374,             0.00058159,             0.00058159,             0.00058159
                    601,                 2.6254,                 1.2616,                 2.2773,                 0.9141,                0.95306,                0.97957,                0.71657,                 2.0608,                 1.0213,                 2.3374,             0.00058017,             0.00058017,             0.00058017
                    602,                 2.3072,                 1.1519,                 2.1667,                 0.9141,                0.95306,                0.97957,                0.71657,                 2.0608,                 1.0213,                 2.3374,             0.00057876,             0.00057876,             0.00057876
                    603,                 2.4744,                 1.1735,                 2.1705,                 0.9141,                0.95306,                0.97957,                0.71657,                 2.0608,                 1.0213,                 2.3374,             0.00057734,             0.00057734,             0.00057734
                    604,                 2.3636,                 1.2286,                 2.2059,                0.87791,                0.96271,                0.97846,                0.69712,                 2.1393,                 1.0369,                 2.3578,             0.00057593,             0.00057593,             0.00057593
                    605,                  2.351,                 1.2138,                 2.2697,                0.87791,                0.96271,                0.97846,                0.69712,                 2.1393,                 1.0369,                 2.3578,             0.00057452,             0.00057452,             0.00057452
                    606,                 2.4319,                 1.2216,                 2.3719,                0.87791,                0.96271,                0.97846,                0.69712,                 2.1393,                 1.0369,                 2.3578,              0.0005731,              0.0005731,              0.0005731
                    607,                 2.5191,                 1.3892,                 2.6056,                0.87791,                0.96271,                0.97846,                0.69712,                 2.1393,                 1.0369,                 2.3578,             0.00057169,             0.00057169,             0.00057169
                    608,                  2.753,                 1.6194,                 3.3316,                0.89779,                0.96733,                0.97726,                0.70907,                 2.1688,                 1.0645,                 2.3529,             0.00057027,             0.00057027,             0.00057027
                    609,                 2.1096,                 1.1506,                  2.098,                0.89779,                0.96733,                0.97726,                0.70907,                 2.1688,                 1.0645,                 2.3529,             0.00056886,             0.00056886,             0.00056886
                    610,                 2.1067,                   1.47,                 2.7701,                0.89779,                0.96733,                0.97726,                0.70907,                 2.1688,                 1.0645,                 2.3529,             0.00056744,             0.00056744,             0.00056744
                    611,                 2.4675,                 1.2919,                  2.354,                0.89779,                0.96733,                0.97726,                0.70907,                 2.1688,                 1.0645,                 2.3529,             0.00056603,             0.00056603,             0.00056603
                    612,                 2.0167,                 1.0851,                 2.0632,                0.87412,                0.96992,                0.97752,                0.72414,                 2.0511,                 1.0339,                 2.3304,             0.00056461,             0.00056461,             0.00056461
                    613,                 2.4508,                 1.3175,                 2.3864,                0.87412,                0.96992,                0.97752,                0.72414,                 2.0511,                 1.0339,                 2.3304,              0.0005632,              0.0005632,              0.0005632
                    614,                 2.0168,                 1.0852,                 2.0834,                0.87412,                0.96992,                0.97752,                0.72414,                 2.0511,                 1.0339,                 2.3304,             0.00056178,             0.00056178,             0.00056178
                    615,                 2.2903,                 1.2852,                 2.3258,                0.87412,                0.96992,                0.97752,                0.72414,                 2.0511,                 1.0339,                 2.3304,             0.00056037,             0.00056037,             0.00056037
                    616,                 2.6195,                  1.425,                 2.5326,                0.93005,                0.91958,                0.98015,                0.73512,                 1.9941,                 1.0136,                 2.2986,             0.00055895,             0.00055895,             0.00055895
                    617,                 2.4023,                 1.4022,                 2.4697,                0.93005,                0.91958,                0.98015,                0.73512,                 1.9941,                 1.0136,                 2.2986,             0.00055754,             0.00055754,             0.00055754
                    618,                 2.0636,                 1.1354,                 2.4811,                0.93005,                0.91958,                0.98015,                0.73512,                 1.9941,                 1.0136,                 2.2986,             0.00055612,             0.00055612,             0.00055612
                    619,                 1.9795,                 1.2581,                 2.4166,                0.93005,                0.91958,                0.98015,                0.73512,                 1.9941,                 1.0136,                 2.2986,             0.00055471,             0.00055471,             0.00055471
                    620,                 1.8691,                 1.0104,                  2.039,                 0.9094,                0.92186,                0.97263,                0.75358,                 1.8529,                0.98337,                  2.245,             0.00055329,             0.00055329,             0.00055329
                    621,                 2.4876,                 1.1716,                 2.1089,                 0.9094,                0.92186,                0.97263,                0.75358,                 1.8529,                0.98337,                  2.245,             0.00055188,             0.00055188,             0.00055188
                    622,                 2.3687,                 1.3365,                 2.4893,                 0.9094,                0.92186,                0.97263,                0.75358,                 1.8529,                0.98337,                  2.245,             0.00055047,             0.00055047,             0.00055047
                    623,                 2.1977,                 1.1897,                 2.3122,                 0.9094,                0.92186,                0.97263,                0.75358,                 1.8529,                0.98337,                  2.245,             0.00054905,             0.00054905,             0.00054905
                    624,                 2.2699,                 1.1459,                 2.4136,                0.89972,                0.92193,                0.96888,                0.75022,                 1.8311,                0.98816,                 2.2405,             0.00054764,             0.00054764,             0.00054764
                    625,                 2.0897,                 1.2332,                  2.401,                0.89972,                0.92193,                0.96888,                0.75022,                 1.8311,                0.98816,                 2.2405,             0.00054622,             0.00054622,             0.00054622
                    626,                 2.5041,                 1.1538,                 2.2104,                0.89972,                0.92193,                0.96888,                0.75022,                 1.8311,                0.98816,                 2.2405,             0.00054481,             0.00054481,             0.00054481
                    627,                 2.2788,                 1.1983,                 2.3344,                0.89972,                0.92193,                0.96888,                0.75022,                 1.8311,                0.98816,                 2.2405,             0.00054339,             0.00054339,             0.00054339
                    628,                  2.313,                 1.2547,                 2.3379,                0.88054,                0.92864,                0.96977,                0.79289,                 1.6048,                 1.0154,                 2.2147,             0.00054198,             0.00054198,             0.00054198
                    629,                 2.5736,                 1.5076,                 2.6922,                0.88054,                0.92864,                0.96977,                0.79289,                 1.6048,                 1.0154,                 2.2147,             0.00054056,             0.00054056,             0.00054056
                    630,                 2.1297,                 1.2133,                 2.3518,                0.88054,                0.92864,                0.96977,                0.79289,                 1.6048,                 1.0154,                 2.2147,             0.00053915,             0.00053915,             0.00053915
                    631,                 2.4786,                 1.2086,                 2.1877,                0.88054,                0.92864,                0.96977,                0.79289,                 1.6048,                 1.0154,                 2.2147,             0.00053773,             0.00053773,             0.00053773
                    632,                 2.0543,                   1.18,                 2.2242,                0.93297,                0.88942,                0.98011,                 0.7738,                 1.7175,                 1.0361,                 2.2767,             0.00053632,             0.00053632,             0.00053632
                    633,                 2.0064,                 1.1323,                 2.2494,                0.93297,                0.88942,                0.98011,                 0.7738,                 1.7175,                 1.0361,                 2.2767,              0.0005349,              0.0005349,              0.0005349
                    634,                 2.0712,                 1.0834,                 2.2261,                0.93297,                0.88942,                0.98011,                 0.7738,                 1.7175,                 1.0361,                 2.2767,             0.00053349,             0.00053349,             0.00053349
                    635,                 2.4753,                 1.2383,                 2.1362,                0.93297,                0.88942,                0.98011,                 0.7738,                 1.7175,                 1.0361,                 2.2767,             0.00053207,             0.00053207,             0.00053207
                    636,                 2.5059,                 1.3303,                 2.4761,                0.86902,                0.92333,                0.97264,                0.74221,                 1.8389,                 1.0947,                 2.3125,             0.00053066,             0.00053066,             0.00053066
                    637,                 2.1527,                 1.2485,                 2.6047,                0.86902,                0.92333,                0.97264,                0.74221,                 1.8389,                 1.0947,                 2.3125,             0.00052924,             0.00052924,             0.00052924
                    638,                 2.3926,                 1.2977,                 2.3024,                0.86902,                0.92333,                0.97264,                0.74221,                 1.8389,                 1.0947,                 2.3125,             0.00052783,             0.00052783,             0.00052783
                    639,                 2.2142,                 1.2508,                 2.4597,                0.86902,                0.92333,                0.97264,                0.74221,                 1.8389,                 1.0947,                 2.3125,             0.00052642,             0.00052642,             0.00052642
                    640,                 2.3758,                 1.2386,                 2.2285,                 0.8662,                0.96908,                0.97705,                0.78908,                  1.682,                0.97326,                 2.2001,               0.000525,               0.000525,               0.000525
                    641,                 2.1073,                 1.4953,                 2.6211,                 0.8662,                0.96908,                0.97705,                0.78908,                  1.682,                0.97326,                 2.2001,             0.00052359,             0.00052359,             0.00052359
                    642,                  2.174,                 1.1707,                 2.3843,                 0.8662,                0.96908,                0.97705,                0.78908,                  1.682,                0.97326,                 2.2001,             0.00052217,             0.00052217,             0.00052217
                    643,                 2.4978,                 1.4557,                 2.7985,                 0.8662,                0.96908,                0.97705,                0.78908,                  1.682,                0.97326,                 2.2001,             0.00052076,             0.00052076,             0.00052076
                    644,                 1.9285,                 1.0955,                  2.196,                0.92274,                0.93987,                0.98555,                0.79809,                 1.6377,                0.93476,                 2.2115,             0.00051934,             0.00051934,             0.00051934
                    645,                 2.3893,                 1.4282,                 2.7124,                0.92274,                0.93987,                0.98555,                0.79809,                 1.6377,                0.93476,                 2.2115,             0.00051793,             0.00051793,             0.00051793
                    646,                 2.0563,                 1.0722,                 2.2062,                0.92274,                0.93987,                0.98555,                0.79809,                 1.6377,                0.93476,                 2.2115,             0.00051651,             0.00051651,             0.00051651
                    647,                 2.2724,                 1.4119,                 2.4997,                0.92274,                0.93987,                0.98555,                0.79809,                 1.6377,                0.93476,                 2.2115,              0.0005151,              0.0005151,              0.0005151
                    648,                 2.1195,                 1.2726,                 2.6119,                0.94648,                0.95514,                 0.9854,                0.79314,                  1.665,                0.91666,                 2.2462,             0.00051368,             0.00051368,             0.00051368
                    649,                 1.9542,                  1.017,                  2.221,                0.94648,                0.95514,                 0.9854,                0.79314,                  1.665,                0.91666,                 2.2462,             0.00051227,             0.00051227,             0.00051227
                    650,                 2.5991,                 1.4491,                 2.5235,                0.94648,                0.95514,                 0.9854,                0.79314,                  1.665,                0.91666,                 2.2462,             0.00051085,             0.00051085,             0.00051085
                    651,                  2.209,                 1.4289,                 2.7381,                0.94648,                0.95514,                 0.9854,                0.79314,                  1.665,                0.91666,                 2.2462,             0.00050944,             0.00050944,             0.00050944
                    652,                 2.1343,                 1.1768,                 2.3469,                0.96786,                 0.9417,                0.98564,                0.80103,                 1.6607,                0.89475,                 2.2386,             0.00050802,             0.00050802,             0.00050802
                    653,                  2.005,                 1.2509,                 2.3725,                0.96786,                 0.9417,                0.98564,                0.80103,                 1.6607,                0.89475,                 2.2386,             0.00050661,             0.00050661,             0.00050661
                    654,                 2.0904,                 1.1084,                 2.1583,                0.96786,                 0.9417,                0.98564,                0.80103,                 1.6607,                0.89475,                 2.2386,             0.00050519,             0.00050519,             0.00050519
                    655,                 2.4729,                 1.4589,                 2.8301,                0.96786,                 0.9417,                0.98564,                0.80103,                 1.6607,                0.89475,                 2.2386,             0.00050378,             0.00050378,             0.00050378
                    656,                 2.1428,                 1.0473,                 2.0878,                0.95584,                0.94004,                0.98923,                0.81732,                 1.6326,                0.88136,                 2.2397,             0.00050236,             0.00050236,             0.00050236
                    657,                 2.3401,                 1.3037,                 2.4266,                0.95584,                0.94004,                0.98923,                0.81732,                 1.6326,                0.88136,                 2.2397,             0.00050095,             0.00050095,             0.00050095
                    658,                 1.9973,                 1.1102,                 2.2348,                0.95584,                0.94004,                0.98923,                0.81732,                 1.6326,                0.88136,                 2.2397,             0.00049954,             0.00049954,             0.00049954
                    659,                 2.2022,                 1.0516,                 2.0817,                0.95584,                0.94004,                0.98923,                0.81732,                 1.6326,                0.88136,                 2.2397,             0.00049812,             0.00049812,             0.00049812
                    660,                 2.2395,                 1.3127,                 2.5312,                0.96209,                0.95733,                0.98501,                0.81804,                 1.4905,                0.88626,                 2.1824,             0.00049671,             0.00049671,             0.00049671
                    661,                 2.0098,                 1.2224,                 2.3832,                0.96209,                0.95733,                0.98501,                0.81804,                 1.4905,                0.88626,                 2.1824,             0.00049529,             0.00049529,             0.00049529
                    662,                 2.2226,                 1.1973,                 2.2173,                0.96209,                0.95733,                0.98501,                0.81804,                 1.4905,                0.88626,                 2.1824,             0.00049388,             0.00049388,             0.00049388
                    663,                 1.8626,                  1.046,                 2.0365,                0.96209,                0.95733,                0.98501,                0.81804,                 1.4905,                0.88626,                 2.1824,             0.00049246,             0.00049246,             0.00049246
                    664,                 1.9066,                 1.0435,                 2.1286,                0.94739,                0.93691,                0.98085,                0.81195,                 1.5628,                0.88026,                 2.1931,             0.00049105,             0.00049105,             0.00049105
                    665,                  1.821,                0.97892,                 2.0383,                0.94739,                0.93691,                0.98085,                0.81195,                 1.5628,                0.88026,                 2.1931,             0.00048963,             0.00048963,             0.00048963
                    666,                 2.1686,                 1.1651,                 2.2181,                0.94739,                0.93691,                0.98085,                0.81195,                 1.5628,                0.88026,                 2.1931,             0.00048822,             0.00048822,             0.00048822
                    667,                 1.6609,                  1.005,                 2.2177,                0.94739,                0.93691,                0.98085,                0.81195,                 1.5628,                0.88026,                 2.1931,              0.0004868,              0.0004868,              0.0004868
                    668,                 2.0639,                 1.1394,                 2.1842,                 0.9283,                0.95789,                0.97876,                0.81762,                 1.5047,                0.86037,                 2.1662,             0.00048539,             0.00048539,             0.00048539
                    669,                 2.6175,                 1.8839,                 3.4215,                 0.9283,                0.95789,                0.97876,                0.81762,                 1.5047,                0.86037,                 2.1662,             0.00048397,             0.00048397,             0.00048397
                    670,                 1.8312,                0.99095,                 2.2563,                 0.9283,                0.95789,                0.97876,                0.81762,                 1.5047,                0.86037,                 2.1662,             0.00048256,             0.00048256,             0.00048256
                    671,                 1.8051,                 1.0721,                 2.2221,                 0.9283,                0.95789,                0.97876,                0.81762,                 1.5047,                0.86037,                 2.1662,             0.00048114,             0.00048114,             0.00048114
                    672,                 2.1828,                 1.1985,                 2.2678,                0.96871,                0.95051,                0.98888,                0.75242,                 1.8463,                0.92348,                 2.1996,             0.00047973,             0.00047973,             0.00047973
                    673,                 2.3326,                 1.1416,                 2.1044,                0.96871,                0.95051,                0.98888,                0.75242,                 1.8463,                0.92348,                 2.1996,             0.00047831,             0.00047831,             0.00047831
                    674,                 2.7141,                 1.3515,                 2.4049,                0.96871,                0.95051,                0.98888,                0.75242,                 1.8463,                0.92348,                 2.1996,              0.0004769,              0.0004769,              0.0004769
                    675,                 2.7353,                 1.3284,                 2.3552,                0.96871,                0.95051,                0.98888,                0.75242,                 1.8463,                0.92348,                 2.1996,             0.00047549,             0.00047549,             0.00047549
                    676,                 2.0735,                 1.1069,                 2.2719,                0.97954,                0.94488,                0.98764,                0.71888,                 2.0924,                 1.0123,                 2.2773,             0.00047407,             0.00047407,             0.00047407
                    677,                 2.4481,                 1.3127,                 2.6789,                0.97954,                0.94488,                0.98764,                0.71888,                 2.0924,                 1.0123,                 2.2773,             0.00047266,             0.00047266,             0.00047266
                    678,                 2.6095,                 1.5428,                 2.6508,                0.97954,                0.94488,                0.98764,                0.71888,                 2.0924,                 1.0123,                 2.2773,             0.00047124,             0.00047124,             0.00047124
                    679,                 2.5425,                 1.7531,                 3.4626,                0.97954,                0.94488,                0.98764,                0.71888,                 2.0924,                 1.0123,                 2.2773,             0.00046983,             0.00046983,             0.00046983
                    680,                 2.3377,                 1.3445,                 2.6505,                0.93622,                0.88953,                0.98557,                  0.754,                 1.8273,                0.95899,                 2.1938,             0.00046841,             0.00046841,             0.00046841
                    681,                 2.6213,                 1.1312,                 2.1132,                0.93622,                0.88953,                0.98557,                  0.754,                 1.8273,                0.95899,                 2.1938,               0.000467,               0.000467,               0.000467
                    682,                 2.2315,                 1.0716,                 2.0558,                0.93622,                0.88953,                0.98557,                  0.754,                 1.8273,                0.95899,                 2.1938,             0.00046558,             0.00046558,             0.00046558
                    683,                 2.2618,                 1.4336,                 2.6497,                0.93622,                0.88953,                0.98557,                  0.754,                 1.8273,                0.95899,                 2.1938,             0.00046417,             0.00046417,             0.00046417
                    684,                  2.971,                 1.1973,                 2.1784,                0.94181,                0.93994,                0.98182,                0.79993,                 1.5653,                0.92596,                 2.1601,             0.00046275,             0.00046275,             0.00046275
                    685,                 1.8997,                 1.0059,                 2.0717,                0.94181,                0.93994,                0.98182,                0.79993,                 1.5653,                0.92596,                 2.1601,             0.00046134,             0.00046134,             0.00046134
                    686,                 2.6171,                  1.763,                 3.1946,                0.94181,                0.93994,                0.98182,                0.79993,                 1.5653,                0.92596,                 2.1601,             0.00045992,             0.00045992,             0.00045992
                    687,                 2.8015,                  1.361,                 2.5782,                0.94181,                0.93994,                0.98182,                0.79993,                 1.5653,                0.92596,                 2.1601,             0.00045851,             0.00045851,             0.00045851
                    688,                 2.2744,                 1.1776,                 2.3266,                0.97432,                 0.9007,                 0.9809,                0.79475,                 1.6273,                0.93637,                 2.1721,             0.00045709,             0.00045709,             0.00045709
                    689,                 1.9487,                 1.1329,                 2.1691,                0.97432,                 0.9007,                 0.9809,                0.79475,                 1.6273,                0.93637,                 2.1721,             0.00045568,             0.00045568,             0.00045568
                    690,                 2.1386,                   1.32,                 2.5415,                0.97432,                 0.9007,                 0.9809,                0.79475,                 1.6273,                0.93637,                 2.1721,             0.00045426,             0.00045426,             0.00045426
                    691,                 2.0596,                 1.1644,                 2.4386,                0.97432,                 0.9007,                 0.9809,                0.79475,                 1.6273,                0.93637,                 2.1721,             0.00045285,             0.00045285,             0.00045285
                    692,                 2.0048,                 1.1527,                 2.1486,                0.99325,                0.86792,                0.98119,                0.76888,                 1.7649,                0.96876,                 2.2091,             0.00045144,             0.00045144,             0.00045144
                    693,                 2.3698,                 1.1375,                 2.2108,                0.99325,                0.86792,                0.98119,                0.76888,                 1.7649,                0.96876,                 2.2091,             0.00045002,             0.00045002,             0.00045002
                    694,                  2.254,                 1.2174,                 2.3695,                0.99325,                0.86792,                0.98119,                0.76888,                 1.7649,                0.96876,                 2.2091,             0.00044861,             0.00044861,             0.00044861
                    695,                 2.3768,                 1.6443,                 2.7142,                0.99325,                0.86792,                0.98119,                0.76888,                 1.7649,                0.96876,                 2.2091,             0.00044719,             0.00044719,             0.00044719
                    696,                 2.1836,                 1.4451,                 2.6375,                0.89609,                0.95547,                0.98057,                0.79964,                 1.5015,                0.93507,                 2.1644,             0.00044578,             0.00044578,             0.00044578
                    697,                 1.8379,                 1.1461,                 2.2226,                0.89609,                0.95547,                0.98057,                0.79964,                 1.5015,                0.93507,                 2.1644,             0.00044436,             0.00044436,             0.00044436
                    698,                 2.1423,                 1.4189,                 2.7776,                0.89609,                0.95547,                0.98057,                0.79964,                 1.5015,                0.93507,                 2.1644,             0.00044295,             0.00044295,             0.00044295
                    699,                 2.1328,                 1.4371,                 2.5981,                0.89609,                0.95547,                0.98057,                0.79964,                 1.5015,                0.93507,                 2.1644,             0.00044153,             0.00044153,             0.00044153
